region,supplysector,subsector,stub.technology,year,capacity.factor
European Free Trade Association,electricity,solar,CSP_storage,2040,0.25025
India,electricity,solar,CSP_storage,2040,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2040,0.5832992285361593
Japan,electricity,solar,CSP_storage,2040,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2040,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2040,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2040,0.5170519286772408
Russia,electricity,solar,CSP_storage,2040,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2040,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2040,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2040,0.49114253429833643
South Asia,electricity,solar,CSP_storage,2040,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2040,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2040,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2040,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2040,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2040,0.574062612102241
USA,electricity,solar,CSP,2045,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2045,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2045,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2045,0.23777130524875245
Africa_Western,electricity,solar,CSP,2045,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2045,0.23189325336981848
Brazil,electricity,solar,CSP,2045,0.30574884387507256
Canada,electricity,solar,CSP,2045,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2045,0.273932163751151
Central Asia,electricity,solar,CSP,2045,0.28473077936375846
China,electricity,solar,CSP,2045,0.2531522425624332
EU-12,electricity,solar,CSP,2045,0.2522006904684094
EU-15,electricity,solar,CSP,2045,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2045,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2045,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2045,2.5e-4
India,electricity,solar,CSP,2045,0.281168953279745
Indonesia,electricity,solar,CSP,2045,0.33329922853615934
Japan,electricity,solar,CSP,2045,0.3841075426836568
Mexico,electricity,solar,CSP,2045,0.25294354999760477
Middle East,electricity,solar,CSP,2045,0.23813904238992972
Pakistan,electricity,solar,CSP,2045,0.26705192867724087
Russia,electricity,solar,CSP,2045,0.3754586699795367
South Africa,electricity,solar,CSP,2045,0.22116755109118258
South America_Northern,electricity,solar,CSP,2045,0.28058789080653335
South America_Southern,electricity,solar,CSP,2045,0.2411425342983364
South Asia,electricity,solar,CSP,2045,0.2751135943596895
South Korea,electricity,solar,CSP,2045,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2045,0.28002062324113947
Taiwan,electricity,solar,CSP,2045,0.4013392832452788
Argentina,electricity,solar,CSP,2045,0.23688485684887212
Colombia,electricity,solar,CSP,2045,0.32406261210224097
USA,electricity,solar,CSP_storage,2045,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,2045,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,2045,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,2045,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,2045,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,2045,0.4818932533698185
Brazil,electricity,solar,CSP_storage,2045,0.5557488438750726
Canada,electricity,solar,CSP_storage,2045,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,2045,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,2045,0.5347307793637585
China,electricity,solar,CSP_storage,2045,0.5031522425624332
EU-12,electricity,solar,CSP_storage,2045,0.5022006904684094
EU-15,electricity,solar,CSP_storage,2045,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,2045,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,2045,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,2045,0.25025
India,electricity,solar,CSP_storage,2045,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2045,0.5832992285361593
Japan,electricity,solar,CSP_storage,2045,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2045,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2045,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2045,0.5170519286772408
Russia,electricity,solar,CSP_storage,2045,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2045,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2045,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2045,0.49114253429833643
South Asia,electricity,solar,CSP_storage,2045,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2045,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2045,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2045,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2045,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2045,0.574062612102241
USA,electricity,solar,CSP,2050,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2050,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2050,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2050,0.23777130524875245
Africa_Western,electricity,solar,CSP,2050,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2050,0.23189325336981848
Brazil,electricity,solar,CSP,2050,0.30574884387507256
Canada,electricity,solar,CSP,2050,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2050,0.273932163751151
Central Asia,electricity,solar,CSP,2050,0.28473077936375846
China,electricity,solar,CSP,2050,0.2531522425624332
EU-12,electricity,solar,CSP,2050,0.2522006904684094
EU-15,electricity,solar,CSP,2050,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2050,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2050,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2050,2.5e-4
India,electricity,solar,CSP,2050,0.281168953279745
Indonesia,electricity,solar,CSP,2050,0.33329922853615934
Japan,electricity,solar,CSP,2050,0.3841075426836568
Mexico,electricity,solar,CSP,2050,0.25294354999760477
Middle East,electricity,solar,CSP,2050,0.23813904238992972
Pakistan,electricity,solar,CSP,2050,0.26705192867724087
Russia,electricity,solar,CSP,2050,0.3754586699795367
South Africa,electricity,solar,CSP,2050,0.22116755109118258
South America_Northern,electricity,solar,CSP,2050,0.28058789080653335
South America_Southern,electricity,solar,CSP,2050,0.2411425342983364
South Asia,electricity,solar,CSP,2050,0.2751135943596895
South Korea,electricity,solar,CSP,2050,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2050,0.28002062324113947
Taiwan,electricity,solar,CSP,2050,0.4013392832452788
Argentina,electricity,solar,CSP,2050,0.23688485684887212
Colombia,electricity,solar,CSP,2050,0.32406261210224097
USA,electricity,solar,CSP_storage,2050,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,2050,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,2050,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,2050,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,2050,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,2050,0.4818932533698185
Brazil,electricity,solar,CSP_storage,2050,0.5557488438750726
Canada,electricity,solar,CSP_storage,2050,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,2050,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,2050,0.5347307793637585
China,electricity,solar,CSP_storage,2050,0.5031522425624332
EU-12,electricity,solar,CSP_storage,2050,0.5022006904684094
EU-15,electricity,solar,CSP_storage,2050,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,2050,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,2050,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,2050,0.25025
India,electricity,solar,CSP_storage,2050,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2050,0.5832992285361593
Japan,electricity,solar,CSP_storage,2050,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2050,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2050,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2050,0.5170519286772408
Russia,electricity,solar,CSP_storage,2050,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2050,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2050,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2050,0.49114253429833643
South Asia,electricity,solar,CSP_storage,2050,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2050,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2050,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2050,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2050,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2050,0.574062612102241
USA,electricity,solar,CSP,2055,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2055,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2055,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2055,0.23777130524875245
Africa_Western,electricity,solar,CSP,2055,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2055,0.23189325336981848
Brazil,electricity,solar,CSP,2055,0.30574884387507256
Canada,electricity,solar,CSP,2055,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2055,0.273932163751151
Central Asia,electricity,solar,CSP,2055,0.28473077936375846
China,electricity,solar,CSP,2055,0.2531522425624332
EU-12,electricity,solar,CSP,2055,0.2522006904684094
EU-15,electricity,solar,CSP,2055,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2055,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2055,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2055,2.5e-4
India,electricity,solar,CSP,2055,0.281168953279745
Indonesia,electricity,solar,CSP,2055,0.33329922853615934
Japan,electricity,solar,CSP,2055,0.3841075426836568
Mexico,electricity,solar,CSP,2055,0.25294354999760477
Middle East,electricity,solar,CSP,2055,0.23813904238992972
Pakistan,electricity,solar,CSP,2055,0.26705192867724087
Russia,electricity,solar,CSP,2055,0.3754586699795367
South Africa,electricity,solar,CSP,2055,0.22116755109118258
South America_Northern,electricity,solar,CSP,2055,0.28058789080653335
South America_Southern,electricity,solar,CSP,2055,0.2411425342983364
South Asia,electricity,solar,CSP,2055,0.2751135943596895
South Korea,electricity,solar,CSP,2055,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2055,0.28002062324113947
Taiwan,electricity,solar,CSP,2055,0.4013392832452788
Argentina,electricity,solar,CSP,2055,0.23688485684887212
Colombia,electricity,solar,CSP,2055,0.32406261210224097
USA,electricity,solar,CSP_storage,2055,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,2055,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,2055,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,2055,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,2055,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,2055,0.4818932533698185
Brazil,electricity,solar,CSP_storage,2055,0.5557488438750726
Canada,electricity,solar,CSP_storage,2055,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,2055,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,2055,0.5347307793637585
China,electricity,solar,CSP_storage,2055,0.5031522425624332
EU-12,electricity,solar,CSP_storage,2055,0.5022006904684094
EU-15,electricity,solar,CSP_storage,2055,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,2055,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,2055,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,2055,0.25025
India,electricity,solar,CSP_storage,2055,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2055,0.5832992285361593
Japan,electricity,solar,CSP_storage,2055,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2055,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2055,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2055,0.5170519286772408
Russia,electricity,solar,CSP_storage,2055,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2055,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2055,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2055,0.49114253429833643
South Asia,electricity,solar,CSP_storage,2055,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2055,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2055,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2055,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2055,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2055,0.574062612102241
USA,electricity,solar,CSP,2060,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2060,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2060,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2060,0.23777130524875245
Africa_Western,electricity,solar,CSP,2060,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2060,0.23189325336981848
Brazil,electricity,solar,CSP,2060,0.30574884387507256
Canada,electricity,solar,CSP,2060,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2060,0.273932163751151
Central Asia,electricity,solar,CSP,2060,0.28473077936375846
China,electricity,solar,CSP,2060,0.2531522425624332
EU-12,electricity,solar,CSP,2060,0.2522006904684094
EU-15,electricity,solar,CSP,2060,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2060,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2060,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2060,2.5e-4
India,electricity,solar,CSP,2060,0.281168953279745
Indonesia,electricity,solar,CSP,2060,0.33329922853615934
Japan,electricity,solar,CSP,2060,0.3841075426836568
Mexico,electricity,solar,CSP,2060,0.25294354999760477
Middle East,electricity,solar,CSP,2060,0.23813904238992972
Pakistan,electricity,solar,CSP,2060,0.26705192867724087
Russia,electricity,solar,CSP,2060,0.3754586699795367
South Africa,electricity,solar,CSP,2060,0.22116755109118258
South America_Northern,electricity,solar,CSP,2060,0.28058789080653335
South America_Southern,electricity,solar,CSP,2060,0.2411425342983364
South Asia,electricity,solar,CSP,2060,0.2751135943596895
South Korea,electricity,solar,CSP,2060,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2060,0.28002062324113947
Taiwan,electricity,solar,CSP,2060,0.4013392832452788
Argentina,electricity,solar,CSP,2060,0.23688485684887212
Colombia,electricity,solar,CSP,2060,0.32406261210224097
USA,electricity,solar,CSP_storage,2060,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,2060,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,2060,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,2060,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,2060,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,2060,0.4818932533698185
Brazil,electricity,solar,CSP_storage,2060,0.5557488438750726
Canada,electricity,solar,CSP_storage,2060,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,2060,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,2060,0.5347307793637585
China,electricity,solar,CSP_storage,2060,0.5031522425624332
EU-12,electricity,solar,CSP_storage,2060,0.5022006904684094
EU-15,electricity,solar,CSP_storage,2060,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,2060,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,2060,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,2060,0.25025
India,electricity,solar,CSP_storage,2060,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2060,0.5832992285361593
Japan,electricity,solar,CSP_storage,2060,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2060,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2060,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2060,0.5170519286772408
Russia,electricity,solar,CSP_storage,2060,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2060,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2060,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2060,0.49114253429833643
South Asia,electricity,solar,CSP_storage,2060,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2060,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2060,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2060,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2060,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2060,0.574062612102241
USA,electricity,solar,CSP,2065,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2065,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2065,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2065,0.23777130524875245
Africa_Western,electricity,solar,CSP,2065,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2065,0.23189325336981848
Brazil,electricity,solar,CSP,2065,0.30574884387507256
Canada,electricity,solar,CSP,2065,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2065,0.273932163751151
Central Asia,electricity,solar,CSP,2065,0.28473077936375846
China,electricity,solar,CSP,2065,0.2531522425624332
EU-12,electricity,solar,CSP,2065,0.2522006904684094
EU-15,electricity,solar,CSP,2065,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2065,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2065,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2065,2.5e-4
India,electricity,solar,CSP,2065,0.281168953279745
Indonesia,electricity,solar,CSP,2065,0.33329922853615934
Japan,electricity,solar,CSP,2065,0.3841075426836568
Mexico,electricity,solar,CSP,2065,0.25294354999760477
Middle East,electricity,solar,CSP,2065,0.23813904238992972
Pakistan,electricity,solar,CSP,2065,0.26705192867724087
Russia,electricity,solar,CSP,2065,0.3754586699795367
South Africa,electricity,solar,CSP,2065,0.22116755109118258
South America_Northern,electricity,solar,CSP,2065,0.28058789080653335
South America_Southern,electricity,solar,CSP,2065,0.2411425342983364
South Asia,electricity,solar,CSP,2065,0.2751135943596895
South Korea,electricity,solar,CSP,2065,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2065,0.28002062324113947
Taiwan,electricity,solar,CSP,2065,0.4013392832452788
Argentina,electricity,solar,CSP,2065,0.23688485684887212
Colombia,electricity,solar,CSP,2065,0.32406261210224097
USA,electricity,solar,CSP_storage,2065,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,2065,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,2065,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,2065,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,2065,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,2065,0.4818932533698185
Brazil,electricity,solar,CSP_storage,2065,0.5557488438750726
Canada,electricity,solar,CSP_storage,2065,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,2065,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,2065,0.5347307793637585
China,electricity,solar,CSP_storage,2065,0.5031522425624332
EU-12,electricity,solar,CSP_storage,2065,0.5022006904684094
EU-15,electricity,solar,CSP_storage,2065,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,2065,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,2065,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,2065,0.25025
India,electricity,solar,CSP_storage,2065,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2065,0.5832992285361593
Japan,electricity,solar,CSP_storage,2065,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2065,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2065,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2065,0.5170519286772408
Russia,electricity,solar,CSP_storage,2065,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2065,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2065,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2065,0.49114253429833643
South Asia,electricity,solar,CSP_storage,2065,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2065,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2065,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2065,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2065,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2065,0.574062612102241
USA,electricity,solar,CSP,2070,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2070,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2070,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2070,0.23777130524875245
Africa_Western,electricity,solar,CSP,2070,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2070,0.23189325336981848
Brazil,electricity,solar,CSP,2070,0.30574884387507256
Canada,electricity,solar,CSP,2070,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2070,0.273932163751151
Central Asia,electricity,solar,CSP,2070,0.28473077936375846
China,electricity,solar,CSP,2070,0.2531522425624332
EU-12,electricity,solar,CSP,2070,0.2522006904684094
EU-15,electricity,solar,CSP,2070,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2070,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2070,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2070,2.5e-4
India,electricity,solar,CSP,2070,0.281168953279745
Indonesia,electricity,solar,CSP,2070,0.33329922853615934
Japan,electricity,solar,CSP,2070,0.3841075426836568
Mexico,electricity,solar,CSP,2070,0.25294354999760477
Middle East,electricity,solar,CSP,2070,0.23813904238992972
Pakistan,electricity,solar,CSP,2070,0.26705192867724087
Russia,electricity,solar,CSP,2070,0.3754586699795367
South Africa,electricity,solar,CSP,2070,0.22116755109118258
South America_Northern,electricity,solar,CSP,2070,0.28058789080653335
South America_Southern,electricity,solar,CSP,2070,0.2411425342983364
South Asia,electricity,solar,CSP,2070,0.2751135943596895
South Korea,electricity,solar,CSP,2070,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2070,0.28002062324113947
Taiwan,electricity,solar,CSP,2070,0.4013392832452788
Argentina,electricity,solar,CSP,2070,0.23688485684887212
Colombia,electricity,solar,CSP,2070,0.32406261210224097
USA,electricity,solar,CSP_storage,2070,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,2070,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,2070,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,2070,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,2070,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,2070,0.4818932533698185
Brazil,electricity,solar,CSP_storage,2070,0.5557488438750726
Canada,electricity,solar,CSP_storage,2070,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,2070,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,2070,0.5347307793637585
China,electricity,solar,CSP_storage,2070,0.5031522425624332
EU-12,electricity,solar,CSP_storage,2070,0.5022006904684094
EU-15,electricity,solar,CSP_storage,2070,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,2070,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,2070,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,2070,0.25025
India,electricity,solar,CSP_storage,2070,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2070,0.5832992285361593
Japan,electricity,solar,CSP_storage,2070,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2070,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2070,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2070,0.5170519286772408
Russia,electricity,solar,CSP_storage,2070,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2070,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2070,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2070,0.49114253429833643
South Asia,electricity,solar,CSP_storage,2070,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2070,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2070,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2070,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2070,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2070,0.574062612102241
USA,electricity,solar,CSP,2075,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2075,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2075,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2075,0.23777130524875245
Africa_Western,electricity,solar,CSP,2075,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2075,0.23189325336981848
Brazil,electricity,solar,CSP,2075,0.30574884387507256
Canada,electricity,solar,CSP,2075,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2075,0.273932163751151
Central Asia,electricity,solar,CSP,2075,0.28473077936375846
China,electricity,solar,CSP,2075,0.2531522425624332
EU-12,electricity,solar,CSP,2075,0.2522006904684094
EU-15,electricity,solar,CSP,2075,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2075,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2075,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2075,2.5e-4
India,electricity,solar,CSP,2075,0.281168953279745
Indonesia,electricity,solar,CSP,2075,0.33329922853615934
Japan,electricity,solar,CSP,2075,0.3841075426836568
Mexico,electricity,solar,CSP,2075,0.25294354999760477
Middle East,electricity,solar,CSP,2075,0.23813904238992972
Pakistan,electricity,solar,CSP,2075,0.26705192867724087
Russia,electricity,solar,CSP,2075,0.3754586699795367
South Africa,electricity,solar,CSP,2075,0.22116755109118258
South America_Northern,electricity,solar,CSP,2075,0.28058789080653335
South America_Southern,electricity,solar,CSP,2075,0.2411425342983364
South Asia,electricity,solar,CSP,2075,0.2751135943596895
South Korea,electricity,solar,CSP,2075,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2075,0.28002062324113947
Taiwan,electricity,solar,CSP,2075,0.4013392832452788
Argentina,electricity,solar,CSP,2075,0.23688485684887212
Colombia,electricity,solar,CSP,2075,0.32406261210224097
USA,electricity,solar,CSP_storage,2075,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,2075,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,2075,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,2075,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,2075,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,2075,0.4818932533698185
Brazil,electricity,solar,CSP_storage,2075,0.5557488438750726
Canada,electricity,solar,CSP_storage,2075,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,2075,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,2075,0.5347307793637585
China,electricity,solar,CSP_storage,2075,0.5031522425624332
EU-12,electricity,solar,CSP_storage,2075,0.5022006904684094
EU-15,electricity,solar,CSP_storage,2075,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,2075,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,2075,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,2075,0.25025
India,electricity,solar,CSP_storage,2075,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2075,0.5832992285361593
Japan,electricity,solar,CSP_storage,2075,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2075,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2075,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2075,0.5170519286772408
Russia,electricity,solar,CSP_storage,2075,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2075,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2075,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2075,0.49114253429833643
